PBIBOS,4452
BOSSLC,4435
SLCBOS,4431
MCOSLC,4411
SLCMCO,4410
JFKSEA,4403
SEAJFK,4401
CVGPDX,4341
MDWATL,4336
ATLMDW,4334
PDXCVG,4332
SJCSLC,4308
SLCSJC,4308
LASJFK,4269
JFKLAS,4263
FLLCVG,4257
SLCPHX,4240
EWRSLC,4211
SLCEWR,4204
SLCBOI,4182
BOISLC,4179
LAXHNL,4175
HNLLAX,4175
EWRCVG,4167
CVGEWR,4165
CVGSAN,4145
SANCVG,4145
SLCPHL,4136
FLLBDL,4130
BDLFLL,4129
PHLSLC,4125
DFWCVG,4098
RDUCVG,4074
CVGBWI,4053
CVGFLL,4049
OKCATL,4040
ATLOKC,4040
LAXMCO,4003
MCOLAX,4002
BOSRSW,4001
RSWBOS,4000
ATLLEX,3983
OAKATL,3975
ATLOAK,3974
BDLTPA,3945
TPABDL,3943
CVGCMH,3931
CVGPHL,3925
PHLCVG,3924
LEXATL,3894
ONTSLC,3892
SLCONT,3889
ANCSLC,3708
SLCANC,3708
JFKPBI,3685
PBIJFK,3685
TPALAX,3670
LAXTPA,3666
CVGMSY,3652
IADSLC,3630
SLCIAD,3623
RSWCVG,3597
CVGRSW,3597
ATLELP,3566
ELPATL,3564
CVGABQ,3560
ATLSYR,3557
SYRATL,3557
MSYCVG,3556
ABQCVG,3553
CVGRDU,3323
JFKCVG,3315
CVGJFK,3310
IAHSLC,3246
SLCIAH,3245
ATLHNL,3182
HNLATL,3181
COSATL,3175
ATLCOS,3174
MCICVG,3069
CVGMCI,3067
CVGCLE,3057
MSPSLC,2958
LAXDFW,2940
DFWLAX,2937
GEGSLC,2870
SLCGEG,2870
TULATL,2869
ATLTUL,2868
MCOSJU,2739
SJUMCO,2737
STTATL,2731
ATLSTT,2731
JFKSJU,2654
SJUJFK,2650
BDLPBI,2639
PBIBDL,2639
SLCMSP,2587
CVGMKE,2529
MKECVG,2528
CVGPVD,2391
PVDCVG,2388
DFWLAS,2336
LASDFW,2335
EWRMCO,2334
MCOEWR,2333
MCODFW,2326
DFWMCO,2324
MHTATL,2251
ATLMHT,2249
DFWBOS,2240
CVGMSP,2239
BOSDFW,2235
DFWSEA,2218
DFWSAN,2215
SLCHNL,2192
HNLSLC,2192
BTRATL,2187
ATLBTR,2186
CLECVG,2174
SFODFW,2160
DFWSFO,2156
SLCDCA,2151
DCASLC,2151
OGGLAX,2111
LAXOGG,2111
ROCATL,2098
ATLROC,2096
JAXCVG,2090
CVGJAX,2089
MHTCVG,2086
CVGMHT,2086
BZNSLC,2086
SLCBZN,2084
DFWLGA,2076
CVGPBI,2075
LGADFW,2075
PBICVG,2074
PWMATL,2048
ATLPWM,2046
SEADFW,2044
TPADFW,2033
PWMCVG,2031
CVGPWM,2031
DFWTPA,2031
JACSLC,1986
CVGSAT,1986
SLCJAC,1985
SATCVG,1985
SLCDTW,1979
DTWSLC,1978
AUSCVG,1912
BOSLAX,1870
LAXBOS,1870
LEXCVG,1777
SLCTPA,1754
TPASLC,1753
ALBCVG,1740
CVGALB,1739
MIACVG,1708
CVGAUS,1698
CVGLEX,1686
SFOHNL,1658
HNLSFO,1658
LAXFLL,1636
FLLLAX,1632
CVGMIA,1614
PHFATL,1590
ATLPHF,1590
SLCFLL,1583
FLLSLC,1578
OMAATL,1577
ATLOMA,1577
MCOLAS,1572
LASMCO,1570
FLLLAS,1561
LASFLL,1560
DFWFLL,1540
FLLDFW,1536
GPTATL,1517
ATLGPT,1516
JFKPHX,1512
PHXJFK,1510
SANDFW,1460
BOSLAS,1450
CVGBHM,1448
BHMCVG,1448
LASBOS,1448
SNACVG,1434
CVGSNA,1429
BWISLC,1416
SLCBWI,1414
SDFCVG,1387
IADMCO,1366
MCOIAD,1365
SANJFK,1344
JFKSAN,1335
PSCSLC,1332
SLCPSC,1331
DCAJFK,1250
JFKDCA,1249
RDUSLC,1245
SLCRDU,1244
CVGORF,1241
ORFCVG,1239
INDCVG,1239
CVGIND,1239
MIAJFK,1234
SLCOAK,1234
OAKSLC,1233
MSPCVG,1233
JFKMIA,1232
DENJFK,1220
JFKDEN,1220
RNOATL,1198
ATLRNO,1197
HNLCVG,1177
CVGHNL,1176
DFWPDX,1176
SLCRNO,1143
RNOSLC,1141
DFWPBI,1099
PBIDFW,1099
CVGSDF,1080
CVGRIC,1061
RICCVG,1060
OGGSLC,1052
SLCOGG,1052
STLCVG,1040
PDXDFW,1031
MCISLC,967
FLLEWR,961
EWRFLL,960
CVGSTL,960
RSWJFK,957
JFKRSW,957
MSOSLC,889
GSOCVG,868
CVGGSO,865
SLCSAT,863
SLCFCA,858
DFWABQ,853
ATLPSP,798
PSPATL,798
CVGBNA,790
BNACVG,790
BDLLAX,782
LAXBDL,781
SATSLC,768
ABQDFW,758
JFKBOS,726
BOSJFK,723
JAXDFW,715
GRRCVG,715
CVGGRR,715
OKCSLC,710
SLCOKC,710
SLCGTF,696
MSYSLC,668
GTFSLC,667
SLCMSY,666
LGAMIA,655
MIALGA,654
ATLEGE,648
EGEATL,647
SLCCLE,647
CLESLC,647
SLCMSO,640
ANCATL,639
ATLANC,639
BOIATL,630
ATLBOI,629
JFKPDX,622
PDXJFK,622
CVGPIT,621
LAXCMH,621
CMHLAX,614
FCASLC,611
SLCMCI,596
ATLMYR,594
MYRATL,594
LAXMSY,567
MSYLAX,564
PITCVG,529
CLTSLC,514
SLCCLT,514
LAXRDU,486
RDULAX,483
IADCVG,471
CVGIAD,464
SNADFW,449
DFWSNA,448
BURATL,425
MCOPVD,423
PVDMCO,423
ATLBUR,422
BILSLC,413
SLCBIL,412
DFWMSY,402
MSYDFW,402
HLNSLC,393
LGAMSY,392
MSYLGA,391
OKCTUL,371
TULOKC,369
SATDFW,364
SLCHLN,362
ATLJAC,353
JACATL,353
OAKDFW,340
DFWOAK,339
IAHCVG,333
CVGIAH,333
PITSLC,328
SLCPIT,327
SLCFAI,324
FAISLC,323
SLCHDN,321
HDNSLC,321
ATLGRR,317
GRRATL,317
SRQCVG,311
CVGSRQ,311
LAXLAS,307
LASLAX,307
RSWLGA,301
LGARSW,301
DFWPHX,296
JAXLAX,290
LAXJAX,286
DFWDEN,285
BDLRSW,283
RSWBDL,283
ATLHDN,280
HDNATL,280
TULSLC,272
DFWSAT,269
SLCTUL,267
AUSDFW,262
DFWAUS,262
DCADFW,258
DFWDCA,257
CVGANC,254
ANCCVG,254
FCAMSO,248
SLCBDL,243
MIASLC,243
BDLSLC,242
SLCMIA,242
ISPFLL,241
FLLISP,240
KOASLC,228
SLCKOA,228
ATLSTX,221
STXATL,221
CAKATL,219
ATLCAK,219
TPAMCO,215
MCOTPA,211
BOSSFO,209
SFOBOS,209
SLCCMH,203
CMHSLC,202
PHXDFW,201
DFWJAX,197
LAXLIH,191
LIHLAX,191
DENDFW,190
JFKDFW,181
DFWJFK,181
DFWONT,176
ONTDFW,176
BNASLC,174
KOALAX,173
ATLOGG,173
SLCBNA,173
OGGATL,173
LAXKOA,173
ATLBZN,165
BZNATL,165
ATLICT,159
LITDFW,158
ICTATL,158
DFWLIT,155
BOSDCA,151
SLCLGA,144
LGASLC,144
MCOSFO,124
SFOMCO,124
CVGTUS,120
TUSCVG,120
FLLTPA,119
TPAFLL,119
EGECVG,112
CVGEGE,112
LASBDL,107
BDLLAS,107
BUFCVG,106
ABQSLC,105
CVGBUF,105
DTWCVG,95
CVGDTW,95
SYRCVG,95
CVGSYR,94
SNALAS,85
ANCLAX,85
LASSNA,85
LAXANC,85
STLSLC,77
SLCSTL,77
JACCVG,64
JFKSTT,64
CVGJAC,64
STTJFK,64
ATLSHV,54
SEALAX,52
LAXSEA,51
FCAATL,46
ATLFCA,46
SJUCVG,44
CVGSJU,44
ATLFAY,43
FAYATL,43
MTJATL,40
ATLMTJ,40
GTFHLN,30
LGASRQ,29
SRQLGA,29
SHVDFW,29
LGALAX,28
LAXLGA,28
LGALAS,27
LASLGA,27
BOSSRQ,26
SRQBOS,26
SHVATL,26
HDNLGA,23
LGAHDN,23
DABCVG,22
CVGDAB,22
GUCATL,18
ATLGUC,18
CVGHDN,16
HDNCVG,16
ONTSAN,15
JFKHDN,15
HDNJFK,15
SANONT,9
SLCABQ,8
SEAPDX,6
SLCMTJ,5
MTJSLC,5
LASSAN,3
ABQPHX,2
PHLEWR,2
IADEWR,2
DTWJFK,2
OGGHNL,2
PDXSEA,1
EWRBOS,1
PSPSLC,1
LAXSFO,1
SLCPSP,1
SMFCVG,1
ABQLAS,1
CVGSMF,1
SFOLAX,1
PHLBOS,1
LAXONT,1
SANSNA,1
PHXONT,1
